 Category,Product/Tool,Short Update,Long Update,Document Link,Example Link,Release
Data Management,SAS Event Stream Processing,Improvements to the OPC-UA Connector and Adapter.,The OPC-UA publisher connector and adapter now provide additional mappings to OPC-UA data types. Also, the new publishinterval parameter enables control of when events are published.,https://go.documentation.sas.com/doc/en/espcdc/v_036/espca/n1mvu44n4xi8y8n1jgoancvzzfyv.htm,https://go.documentation.sas.com/doc/en/espcdc/v_036/espca/n1mvu44n4xi8y8n1jgoancvzzfyv.htm,202305
Data Management,SAS Event Stream Processing,Deprecation Warning for 2023.09 Stable Release: Several Connectors and Adapters No Longer Supported as of September 2023,eginning with the 2023.09 stable release, 14 connectors and adapters are no longer supported: OPC-DA, Sniffer, SMTP, Tibco Rendezvous, WebSocket, HDAT Reader, HDFS, SAS Data Set, Teradata, Pylon, Event Stream Processor, SAS LASR Analytic Server, Nurego, Project Publish,https://go.documentation.sas.com/doc/en/espcdc/v_036/espwn/n04qu9l3c2pq0nn15nx35b6rixwk.htm#n1thtwtjhyxq70n1lhbohwn5awbf,https://go.documentation.sas.com/doc/en/espcdc/v_036/espwn/n04qu9l3c2pq0nn15nx35b6rixwk.htm#n1thtwtjhyxq70n1lhbohwn5awbf,202305
Data Management,SAS Event Stream Processing,Change to Expiration of Secondary Indexes of StateDB Writer Windows.,Because Redis does not provide out-of-box support for secondary indexes, you must use the StateDB Writer window to implement one. With this release, secondary indexes expire when the latest event added to the secondary index expires from Redis.,https://go.documentation.sas.com/doc/en/espcdc/v_036/espcreatewindows/n01c9h6p6pmlcmn11w46am1xgnum.htm#n0i7jrad88plncn1hbj0ikdgwtt5,https://go.documentation.sas.com/doc/en/espcdc/v_036/espcreatewindows/n01c9h6p6pmlcmn11w46am1xgnum.htm#n0i7jrad88plncn1hbj0ikdgwtt5,202305
Data Management,SAS Event Stream Processing,When you use Lua functions on Lua properties, you now must enclose arguments in braces ({ }).,When you use Lua functions on Lua properties, you now must enclose arguments in braces ({ }) . The braces indicate that you are passing a Lua table to the function. You must consider this requirement when you migrate Lua code from previous releases of SAS Event Stream Processing.,https://go.documentation.sas.com/doc/en/espcdc/v_035/espcreatewindows/n0zerjova08yfwn15g4q690ni0dy.htm,https://go.documentation.sas.com/doc/en/espcdc/v_035/espcreatewindows/n0zerjova08yfwn15g4q690ni0dy.htm,202304
Data Management,SAS Event Stream Processing,Publisher support for AVRO_BYTES to ESP_DOUBLE type has been added.,Publisher support for AVRO_BYTES (logical decimal type only) to ESP_DOUBLE type has been added. Also, the AVRO_ARRAY type is processed differently from previous releases.,https://go.documentation.sas.com/doc/en/espcdc/v_035/esppsapi/n1rwrckgk97eecn1ntdvuus1kw7v.htm#n1aohjmsuuof1on1lgi227ezsk5c,https://go.documentation.sas.com/doc/en/espcdc/v_035/esppsapi/n1rwrckgk97eecn1ntdvuus1kw7v.htm#n1aohjmsuuof1on1lgi227ezsk5c,202304
Data Management,SAS Event Stream Processing,Notification Window Enables Transport Layer Security,You can now select Transport Layer Security (TLS) to specify security information for a Notification window in SAS Event Stream Processing Studio.,https://go.documentation.sas.com/doc/en/espcdc/v_032/espwn/n0lwvoer26kbi2n1ormyh2qn9bqp.htm#n1dkp3zgwrzt0cn1neo9l0dadshm,https://go.documentation.sas.com/doc/en/espcdc/v_032/espwn/n0lwvoer26kbi2n1ormyh2qn9bqp.htm#n1dkp3zgwrzt0cn1neo9l0dadshm,202304
Data Management,SAS Event Stream Processing,New Attributes for Lua Windows,The Lua window now includes the following attributes: destroy, process-blocks and encode-binary.,https://go.documentation.sas.com/doc/en/espcdc/v_035/espcreatewindows/p0yj92wgv3ssyyn1syatsh9l1t74.htm#p1xteeuiaw7828n1rpxo5f6q8wqr,https://go.documentation.sas.com/doc/en/espcdc/v_035/espcreatewindows/p0yj92wgv3ssyyn1syatsh9l1t74.htm#p1xteeuiaw7828n1rpxo5f6q8wqr,202304
Data Management,SASPy,Enhanced install instructions for installing saspy from other package managers and enhanced conda instructions,Enhanced install instructions for installing saspy from other package managers and enhanced conda instructions,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51021---2025-02-28,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51021---2025-02-28,202503
Data Management,SASPy,New parameter for submit methods to reset the language service,New parameter for submit methods to reset the language service,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51020---2025-02-07,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51020---2025-02-07,202502
Data Management,SASPy,New method on the SASdata object called attrs which returns a 1 row dataframe with each of the attributes returned by the ATTRN and ATTRC functions,New method on the SASdata object called attrs which returns a 1 row dataframe with each of the attributes returned by the ATTRN and ATTRC functions. Mostly they are character or numeric, but the create/modified are returned as timestamps. This provides an easy programmatic way to access any of these values,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51010---2024-11-05,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51010---2024-11-05,202411
Data Management,SASPy,A timestamp has been added of when the SAS Session was started,A timestamp has been added of when the SAS Session was started,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51003---2024-09-10,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51003---2024-09-10,202410
Data Management,SASPy,New method sasdata2parquet (sd2pq), which is like sasdata2dataframe, but for data too big to fit in a Pandas DataFrame (not enough memory),New method sasdata2parquet (sd2pq), which is like sasdata2dataframe, but for data too big to fit in a Pandas DataFrame (not enough memory),https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#5150---2024-06-27,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#5150---2024-06-27,202407
Data Management,SASPy,Support for SAS dates/datetimes outside of the range of Pandas Timestamps. The values are converted to NaT,Support for SAS dates/datetimes outside of the range of Pandas Timestamps. The values are converted to NaT,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51000---2024-07-10,https://github.com/sassoftware/saspy/blob/main/CHANGELOG.md#51000---2024-07-10,202407
Data Management,SAS Micro Analytic Service,Support for Customization of a SAS Quality Knowledge Base,The SAS Quality Knowledge Base (QKB) is a collection of files that store data and logic that define data management operations such as parsing, standardization, and matching. You can now use environment variables to configure SAS Micro Analytic Service to use a specific QKB,https://go.documentation.sas.com/doc/en/mascdc/v_040/masag/n1odyj91bv9o59n17py2s8q53vz0.htm,https://go.documentation.sas.com/doc/en/mascdc/v_040/masag/n1odyj91bv9o59n17py2s8q53vz0.htm,202503
Data Management,SAS Micro Analytic Service,redisCli DS2 Package Added,The RedisCli package provides a DS2 interface to Redis servers. It enables DS2 code to set data in a Redis server and get data from a Redis server.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/ds2ref/n1bq3okgo3lq8cn1pdztlvwmgd1w.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/ds2ref/n1bq3okgo3lq8cn1pdztlvwmgd1w.htm,202310
Data Management,SAS Micro Analytic Service,Support for Connecting to a Redis Server,SAS Micro Analytic Service can now access data on a Redis server.,https://go.documentation.sas.com/doc/en/mascdc/v_027/masag/p08y4ipn8l60tcn10e8yxez57xhu.htm,https://go.documentation.sas.com/doc/en/mascdc/v_027/masag/p08y4ipn8l60tcn10e8yxez57xhu.htm,202310
Data Management,SAS Viya,Critical Change: Width for VARCHAR Formats,Starting in 2025.02, in DATA step processing for the CAS LIBNAME engine, the width of VARCHAR formats is measured in characters rather than in bytes,https://go.documentation.sas.com/doc/en/pgmsascdc/v_060/casref/p00irrg1pxzro6n1aadfcb1p3cag.htm#p0r5w4ptr4r7rzn1dcd37vofyraq,https://go.documentation.sas.com/doc/en/pgmsascdc/v_060/casref/p00irrg1pxzro6n1aadfcb1p3cag.htm#p0r5w4ptr4r7rzn1dcd37vofyraq,202502
Data Management,SAS Viya,CAS session option enhancement: TRANSFERSESSION,The TRANSFERSESSION= session option specifies whether a session is transferred to the new server when a CAS server state transfer occurs,https://go.documentation.sas.com/doc/en/pgmsascdc/v_054/casref/n1ia4zsxed0qsan18l4knxm81mx4.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_054/casref/n1ia4zsxed0qsan18l4knxm81mx4.htm,202408
Data Management,SAS Viya,New set option: STDJSON, enables you to enforce conformity with the JSON standard,The new STDJSON option in the CASL SET statement enables you to control whether the CASL2JSON and JSON2CASL functions conform to the JSON standard,https://go.documentation.sas.com/doc/en/pgmsascdc/v_046/proccas/n10a3hml869y4nn177ovmx0gzopx.htm#n11kb8j7a6tyi3n15yqyvhukxbrn,https://go.documentation.sas.com/doc/en/pgmsascdc/v_046/proccas/n10a3hml869y4nn177ovmx0gzopx.htm#n11kb8j7a6tyi3n15yqyvhukxbrn,202312
Data Management,SAS Airflow Operator,New option for job expiration,New option for job expiration,https://github.com/sassoftware/sas-airflow-provider/commit/4ca744185f35e891abdb0d4998403f23a5327e14,https://github.com/sassoftware/sas-airflow-provider/commit/4ca744185f35e891abdb0d4998403f23a5327e14,202502
Data Management,SAS Airflow Operator,Added support for job_name_prefix,Added support for job_name_prefix: an optional parameter used to identify the compute server session in SAS Workload Orchestrator,https://github.com/sassoftware/sas-airflow-provider/pull/41/commits/b96d21c49566090860a94be0428d76b2fc6e9c73,https://github.com/sassoftware/sas-airflow-provider/pull/41/commits/b96d21c49566090860a94be0428d76b2fc6e9c73,202409
Data Management,SAS Airflow Operator,Added support for http_timeout,Added support for http_timeout: an optional parameter used set the timeout for https request,https://github.com/sassoftware/sas-airflow-provider/pull/41/commits/b96d21c49566090860a94be0428d76b2fc6e9c73,https://github.com/sassoftware/sas-airflow-provider/pull/41/commits/b96d21c49566090860a94be0428d76b2fc6e9c73,202409
Data Management,SAS Airflow Operator,New timedOut state added,New timedOut state added,https://github.com/sassoftware/sas-airflow-provider/commit/7be7439e72e27ec883e91a2fe0d7859459fe9ae9,https://github.com/sassoftware/sas-airflow-provider/commit/7be7439e72e27ec883e91a2fe0d7859459fe9ae9,202407
Data Management,SAS Airflow Operator,The SAS Log will now be streamed back to the DAG-log while the task is running, instead of being retrieved after the code have been executed,The SAS Log will now be streamed back to the DAG-log while the task is running, instead of being retrieved after the code have been executed,https://github.com/sassoftware/sas-airflow-provider/commit/1c8f96a872683a304051027da9c1db85d34ce0ed,https://github.com/sassoftware/sas-airflow-provider/commit/1c8f96a872683a304051027da9c1db85d34ce0ed,202401
Data Management,SAS Airflow Operator,Enhancements to the SAS Studio Operator,The SAS Log will now be streamed back to the DAG-log while the task is running, instead of being retrieved after the code have been executed,https://github.com/sassoftware/sas-airflow-provider/commit/1c8f96a872683a304051027da9c1db85d34ce0ed,https://github.com/sassoftware/sas-airflow-provider/commit/1c8f96a872683a304051027da9c1db85d34ce0ed,202312
Data Management,SAS Airflow Operator,SASStudioOperator: reuse a compute session or run in parallel,SASStudioOperator: reuse a compute session or run in parallel,https://github.com/sassoftware/sas-airflow-provider/commit/4ed8b184dd4b77b6e4338abd1b263e23d414b31c,https://github.com/sassoftware/sas-airflow-provider/commit/4ed8b184dd4b77b6e4338abd1b263e23d414b31c,202311
Data Management,SAS Airflow Operator,TLS is enabled by default,TLS is enabled by default,https://github.com/sassoftware/sas-airflow-provider/pull/23,https://github.com/sassoftware/sas-airflow-provider/pull/23,202309
Data Management,SAS Airflow Operator,Operator has been added to delete a SAS Compute Session,Operator has been added to delete a SAS Compute Session,https://github.com/sassoftware/sas-airflow-provider/blob/main/src/sas_airflow_provider/operators/sas_delete_session.py,https://github.com/sassoftware/sas-airflow-provider/blob/main/src/sas_airflow_provider/operators/sas_delete_session.py,202309
Data Management,SAS Airflow Operator,Ability to login using client credentials,You can run jobs using client credentials,https://github.com/sassoftware/sas-airflow-provider/pull/23,https://github.com/sassoftware/sas-airflow-provider/pull/23,202309
Data Management,SAS Airflow Operator,Allow passing airflow vars as macro variables to SAS Job Execution Operator,Allow passing airflow vars as macro variables to SAS Job Execution Operator,https://github.com/sassoftware/sas-airflow-provider/blob/main/CHANGELOG.md#v007---2023-07-31,https://github.com/sassoftware/sas-airflow-provider/blob/main/CHANGELOG.md#v007---2023-07-31,202308
Data Management,SAS Airflow Operator,Added CHANGELOG.md to track changes overtime,Added CHANGELOG.md to track changes overtime,https://github.com/sassoftware/sas-airflow-provider/blob/main/CHANGELOG.md,https://github.com/sassoftware/sas-airflow-provider/blob/main/CHANGELOG.md,202308
Data Management,SAS Airflow Operator,New Operator added to create SAS Compute Session,New Operator added to create SAS Compute Session - SASComputeCreateSession,https://github.com/sassoftware/sas-airflow-provider/blob/main/src/sas_airflow_provider/operators/sas_create_session.py,https://github.com/sassoftware/sas-airflow-provider/blob/main/src/sas_airflow_provider/operators/sas_create_session.py,202307
Data Management,SAS Airflow Operator,Critical Change: Deprecate SASStudioFlowOperator which is superseded SASStudioOperator,Critical Change: Deprecate SASStudioFlowOperator which is superseded SASStudioOperator. The original will still function, but any new functionality is added to SASStudioOperator,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,202307
Data Management,SAS Airflow Operator,Ability to pass in code to execute,Ability to pass in code to execute,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,202307
Data Management,SAS Airflow Operator,Ability to pass in a session for SASStudioFlowOperator and SASJobExecutionOperator.,Ability to pass in a session for SASStudioFlowOperator and SASJobExecutionOperator.,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,202307
Data Management,SAS Airflow Operator,Ability to pass and receive macro variables as input/output,Ability to pass and receive macro variables as input/output via xcom.,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,202307
Data Management,SAS Airflow Operator,Ability to execute programs as well as Flows,Ability to execute programs as well as Flows,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,https://github.com/sassoftware/sas-airflow-provider/commit/e7351036c1d2c66fb42dce4c90e114f7bccb2204,202307
Data Management,SAS Airflow Operator,Added support for the SAS Job Execution Operator to capture logs.,Added support for the SAS Job Execution Operator to capture logs.,https://github.com/sassoftware/sas-airflow-provider/commit/7dc1e3d95c179fd33cd8f91d093a7cae36665f7a,https://github.com/sassoftware/sas-airflow-provider/commit/7dc1e3d95c179fd33cd8f91d093a7cae36665f7a,202306
Data Management,SAS Intelligent Decisioning,Specify the DS2_OPTIONS Statement in Code Files,You can specify DS2 options in DS2 code files by adding the DS2_OPTIONS statement before the PACKAGE statement,https://go.documentation.sas.com/doc/en/edmcdc/v_054/edmug/n10dh0jke5q5uvn1kp4wcrbqypkl.htm#p112hv9nxmrjq6n168o13qfbqnez,https://go.documentation.sas.com/doc/en/pgmsascdc/v_059/ds2ref/n01h5hlycbypqdn1ejp8dhme7616.htm,202501
Data Management,SAS Intelligent Decisioning,DATAGRID_TABLESELECT Function,You can use the DATAGRID_TABLESELECT function to create a new data grid that is a subset of another data grid. You can use WHERE conditions and column specifications to control which rows and columns are included in the subset data grid,https://go.documentation.sas.com/doc/en/edmcdc/v_054/edmdatagrids/p0d9qn9ozxhbbbn19x4f561k5088.htm,https://go.documentation.sas.com/doc/en/edmcdc/v_054/edmdatagrids/p0d9qn9ozxhbbbn19x4f561k5088.htm,202501
Data Management,SAS Intelligent Decisioning,Import Data from Within SAS Intelligent Decisioning,The Import data option in SAS Intelligent Decisioning is available from two additional category views: the Decisions and Code files category views,https://go.documentation.sas.com/doc/en/edmcdc/v_041/edmug/p0t1h6xxbd5a2gn1wa1vr1fo19hz.htm,https://go.documentation.sas.com/doc/en/edmcdc/v_041/edmug/p0t1h6xxbd5a2gn1wa1vr1fo19hz.htm,202312
Data Management,SAS Intelligent Decisioning,Data Grid Function Enhancements for joining data grids.,You can specify multiple key columns when you use a data grid function to join two data grids or to query two data grids to find the number of matching rows. This applies to: DATAGRID_FULLJOIN Function, DATAGRID_INNERJOIN Function, DATAGRID_LEFTJOIN Function, DATAGRID_RIGHTJOIN Function &amp; DATAGRID_GRIDMATCHCOUNT Function.,https://go.documentation.sas.com/doc/en/edmcdc/v_035/edmwn/n0wwisi7a2jwndn1tlcgtyiwf4px.htm,https://go.documentation.sas.com/doc/en/edmcdc/v_035/edmwn/n0wwisi7a2jwndn1tlcgtyiwf4px.htm,202306
Data Management,SAS Data Studio,You Can Migrate SAS Data Studio Plan Files Into SAS Studio,When you generate code in SAS Data Studio, a SAS Studio flow (.flw) file is automatically created and saved in the same folder as your SAS Data Studio plan file. The plan file is displayed as code in a code node within the flow. You can open the code node and run the code by clicking Run. You can also edit the code node and use discrete nodes,https://go.documentation.sas.com/doc/en/dprepcdc/v_028/datastudioadv/p00firahudr50dn1k7w79r78oers.htm#n0o6ewbq3702kcn1b873veog78ip,https://go.documentation.sas.com/doc/en/dprepcdc/v_028/datastudioadv/p00firahudr50dn1k7w79r78oers.htm#n0o6ewbq3702kcn1b873veog78ip,202410
Data Management,SAS Data Studio,SAS Data Studio, Prepare Data, Hidden in 2023.12,Starting with 2023.12, access to SAS Data Studio in SAS Viya 4 is not enabled by default. SAS administrators can enable SAS Data Studio by using SAS Environment Manager,https://go.documentation.sas.com/doc/en/dprepcdc/v_018/datastudiown/n0v31p6xd3mhxfn1qr484is8uw0y.htm,https://go.documentation.sas.com/doc/en/dprepcdc/v_018/datastudiown/n0v31p6xd3mhxfn1qr484is8uw0y.htm,202312
Data Management,SAS DS2,Google BigQuery: NUMERIC and BIGNUMERIC data types are handled as DOUBLEs by default,The Google BigQuery NUMERIC and BIGNUMERIC data types are supported for reading by DS2 when appropriate SAS/ACCESS software is installed. Starting in 2024.09, in order to improve read performance, these data types are handled as DOUBLEs by default. The FETCH_NUMERIC_TYPE= table option is provided to revert to the former NUMERIC handling,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/ds2ref/p0cisdrkgwcif3n1gck9oot6ivib.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/ds2ref/p0cisdrkgwcif3n1gck9oot6ivib.htm,202409
Data Management,SAS DS2,New function: PRXPAREN is now available,Returns the last bracket match for which there is a match in a pattern,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/ds2ref/p0dy927zcejgzsn1urbasi5t3l9x.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/ds2ref/p0dy927zcejgzsn1urbasi5t3l9x.htm,202405
Data Management,SAS DS2,You can define constructors for array package variables with the DECLARE PACKAGE statement.,Creates a package variable and optionally creates a package instance.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/ds2ref/p1deicr1tggnfjn1ku3t0twj2hvh.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/ds2ref/p1deicr1tggnfjn1ku3t0twj2hvh.htm#n1hudlisxlwhufn0zsl59pqwa7ts,202310
Data Management,SAS DS2,Two new built-in functions: GETTHREADERRORSTATUS and SETTHREADERRORSTATUS,Two new built-in functions, GETTHREADERRORSTATUS and SETTHREADERRORSTATUS, enable you to perform row-level checking for run-time errors by querying a new internal error status variable.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/ds2ref/n18ruiqvm879fan1187pbhxl1j98.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_044/ds2ref/p0pf9ukzksvvown1trs7udrt8mil.htm,202310
Data Management,SAS DS2,DS2 now supports array package variables for accessing the attributes and invoking the methods of a package from outside the package.,DS2 now supports array package variables for accessing the attributes and invoking the methods of a package from outside the package. Array package variables enable you to reference multiple instances of a package using one variable.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_043/ds2ref/p1deicr1tggnfjn1ku3t0twj2hvh.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_043/ds2pg/n0pzhk2erpab0gn10zhein4gh42m.htm,202309
Data Management,SAS DS2,Enhancement to OF Operator type variable lists are supported with the OF operator.,Type variable lists are supported with the OF operator, the OF variable-array[*] syntax now supports variable arrays that have a type variable list specification.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_041/ds2pg/p1ml71ki3p23sen1xymedw3nqohr.htm#n0d1zm5e58wujhn1j2qjn2oxw0ao,https://go.documentation.sas.com/doc/en/pgmsascdc/v_041/ds2pg/p1ml71ki3p23sen1xymedw3nqohr.htm#n0d1zm5e58wujhn1j2qjn2oxw0ao,202307
Data Management,SAS DS2,Enhancement to OF Operator more flexibel Syntax,The OF operator can be specified once in the argument list. There is no longer a need to precede each variable array or variable list in the argument list with an OF operator, although this syntax is still supported.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_041/ds2pg/p1ml71ki3p23sen1xymedw3nqohr.htm#n0d1zm5e58wujhn1j2qjn2oxw0ao,https://go.documentation.sas.com/doc/en/pgmsascdc/v_041/ds2pg/p1ml71ki3p23sen1xymedw3nqohr.htm#n0d1zm5e58wujhn1j2qjn2oxw0ao,202307
Data Management,SAS DS2,Two new automatic variables _LOCALNTHREADS_  &amp; _LOCALTHREADID_ for additional thread processing information,There are two new automatic variables for getting information about thread processing. _LOCALNTHREADS_ and _LOCALTHREADID_ return information about the local node in a multi-node processing environment.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_040/ds2pg/n08xggy6yuv5c1n1wmvoikg6d35e.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_040/ds2pg/n08xggy6yuv5c1n1wmvoikg6d35e.htm,202306
Data Management,SAS DS2,New Function VSETMISSING to set variables to missing,A new DS2 built-in function, VSETMISSING, enables you to set variables to SAS missing or ANSI null using a prefix.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_040/ds2ref/n08sbl3jnklpyfn1llemwonqt5hn.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_040/ds2ref/n08sbl3jnklpyfn1llemwonqt5hn.htm#p0e9qo2u2jhrmhn0zq0d8xjp74yt,202306
Data Management,SAS DS2,DECIMAL and NUMERIC Support in Type Variable Lists,DECIMAL and NUMERIC types are now supported for variable selection in DS2 type variable lists.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_040/ds2pg/p1ko0gchlvwonyn173udvwbvspks.htm#p00e123622ann1n1qz8qf2xw8dbw,https://go.documentation.sas.com/doc/en/pgmsascdc/v_040/ds2pg/p1ko0gchlvwonyn173udvwbvspks.htm#p00e123622ann1n1qz8qf2xw8dbw,202306
Data Management,SAS DS2,The READMODE= table option is provided to improve performance when reading tables in Google BigQuery.,The READMODE= table option is provided to improve performance when reading tables in Google BigQuery. You must have SAS/ACCESS Interface to Google BigQuery configured in order to access BigQuery tables.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/ds2ref/n0u3wqkjnz3w80n1m55f1zhfdb2k.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/ds2ref/n0u3wqkjnz3w80n1m55f1zhfdb2k.htm,202305
Data Management,SAS DS2,Two new functions for the varlist data structure in DS2(VSETVALUE &amp; VGETVALUE),The VSETVALUE function enables you to set data values for the elements of a varlist. The VGETVALUE function enables you to obtain the data values of varlist elements. The data values obtained by VGETVALUE are of a built-in data type rather than a varlist type. Thus, the obtained value can be used with any expression that supports the built-in data type.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_038/ds2pg/n1xmv73f2gyoddn1ssiuqonjwutp.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202304/DS2-Varlist-Functions.sas,202304
Data Management,SAS FedSQL,Google BigQuery: NUMERIC and BIGNUMERIC data types are handled as DOUBLEs by default,The Google BigQuery NUMERIC and BIGNUMERIC data types are supported for reading by FedSQL when appropriate SAS/ACCESS software is installed. Starting in 2024.09, in order to improve read performance, these data types are handled as DOUBLEs by default. The FETCH_NUMERIC_TYPE= table option is provided to revert to the former NUMERIC handling,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/fedsqlref/p0cisdrkgwcif3n1gck9oot6ivib.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/fedsqlref/p0cisdrkgwcif3n1gck9oot6ivib.htm,202409
Data Management,SAS FedSQL,The READMODE= table option is provided to improve performance when reading tables in Google BigQuery.,The READMODE= table option is provided to improve performance when reading tables in Google BigQuery. You must have SAS/ACCESS Interface to Google BigQuery configured in order to access BigQuery tables.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/fedsqlref/n0u3wqkjnz3w80n1m55f1zhfdb2k.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/fedsqlref/n0u3wqkjnz3w80n1m55f1zhfdb2k.htm,202305
Data Management,SAS FedSQL,SAS UUIDGEN function can now be used in FedSQL,The function UUIDGEN returns the Returns the short or binary form of a Universally Unique Identifier (UUID) as a character type.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_038/fedsqlref/n12e1os08oeqxvn1rz3hx00e1egw.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202304/FedSQL-UUIDGEN.sas,202304
Data Management,SAS Container Runtime,Support for Access to a Snowflake Database,SAS Container Runtime supports connections to a Snowflake database for a SAS Intelligent Decisioning decision. This means that you can publish a decision that contains database queries that are intended for a Snowflake database to SAS Container Runtime,https://go.documentation.sas.com/doc/en/mascrtcdc/v_027/mascrtag/p0sncrlys1ab0pn1votr7wr7dhig.htm#n1hhod9pywfgban1xbj9d6njy17z,https://go.documentation.sas.com/doc/en/mascrtcdc/v_027/mascrtag/p0sncrlys1ab0pn1votr7wr7dhig.htm#n1hhod9pywfgban1xbj9d6njy17z,202408
Data Management,SAS Visual Analytics,New Editing Capabilities for Source Tables,When you are viewing the source table for a data source, you can now edit the table. You can perform actions such as applying filters, adding and deleting columns, editing individual data values, and adding and deleting rows. You can save your changes if you have Write permissions for the location,https://go.documentation.sas.com/doc/en/vacdc/v_027/vareportdata/n0hk5nlzlwj7don19ziq4946pwdn.htm#p14ocrbg8jvjzon18j8tv6wfl48h,https://github.com/Criptic/SAS-Whats-New/blob/main/202408/SAS-Visual-Analytics-Enhancements.md,202408
Data Management,SAS Lineage,New SAS Studio Asset Types,SAS Lineage diagrams can now display SAS Studio step columns, step names, and step types,https://go.documentation.sas.com/doc/en/dprepcdc/v_026/dmlinug/n0pdtfmjmi6iben16lgu1ecntxdb.htm,https://github.com/Criptic/SAS-Whats-New/blob/main/202408/SAS-Lineage-Enhancement.md,202408
Data Management,SAS Lineage,Clear Search Feature,You can click the Clear Search icon in the Search field to clear your query in the Search for Subjects window,https://go.documentation.sas.com/doc/en/dprepcdc/v_019/dmlinug/n0n6uxewojp56zn1wpylx9iv0a9g.htm#p1clpdcajux53nn1jxbbc7d5uckc,https://go.documentation.sas.com/doc/en/dprepcdc/v_019/dmlinug/n0n6uxewojp56zn1wpylx9iv0a9g.htm#p1clpdcajux53nn1jxbbc7d5uckc,202401
Data Management,SAS Lineage,Performance and Stability Updates.,SAS Lineage was updated to enhance performance and stability.,https://go.documentation.sas.com/doc/en/dprepcdc/v_012/dmlinwn/p0qqnu1tlew7g3n1oztp3gdaxvrf.htm,https://go.documentation.sas.com/doc/en/dprepcdc/v_012/dmlinwn/p0qqnu1tlew7g3n1oztp3gdaxvrf.htm,202306
